sex,age,race,priors_count,juv_fel_count,juv_misd_count,juv_other_count,decile_score,is_recid,jail_time
Male,29,African-American,2,0,0,0,5,0,21.783333333333335
Male,20,African-American,0,0,0,1,4,0,21.866666666666667
Male,26,Caucasian,6,0,0,0,7,0,1443.2666666666667
Female,31,African-American,0,0,0,0,3,1,42.85
Male,35,Caucasian,1,0,0,1,2,0,24.433333333333334
Male,30,African-American,3,0,0,0,5,0,51.65
Female,33,African-American,2,0,0,0,3,0,49.21666666666667
Male,26,Hispanic,5,0,0,0,9,1,-2.8666666666666667
Female,21,African-American,0,0,0,0,10,1,792.4666666666667
Female,19,African-American,1,0,0,0,9,1,10416.083333333334
Male,23,African-American,1,0,0,0,5,0,50.46666666666667
Male,26,Caucasian,0,0,0,0,2,0,28.966666666666665
Male,50,African-American,12,0,0,0,1,1,24.05
Male,25,African-American,9,1,2,0,9,1,1195.1333333333334
Female,27,Caucasian,0,0,0,0,5,0,18.983333333333334
Male,20,African-American,1,0,0,1,9,1,21.5
Male,54,Caucasian,4,0,0,0,2,0,76.45
Female,45,Other,0,0,0,0,1,0,23.0
Male,45,Caucasian,0,0,0,0,1,0,14.083333333333334
Male,24,Caucasian,8,0,3,2,10,0,4146.283333333334
Male,33,Caucasian,0,0,0,0,9,1,16.45
Female,45,Caucasian,1,0,0,0,1,0,15.633333333333333
Male,33,African-American,3,0,0,0,2,0,2973.9333333333334
Female,25,African-American,0,0,0,0,7,0,123.63333333333334
Male,25,Hispanic,0,0,0,0,7,0,19.983333333333334
Male,30,African-American,18,0,1,1,10,1,1484.0666666666666
Male,33,African-American,18,0,0,0,10,1,27.9
Male,23,African-American,1,0,1,1,2,1,56.13333333333333
Female,29,African-American,3,0,0,0,5,0,22.716666666666665
Male,51,African-American,5,0,0,0,3,0,4.85
Male,30,African-American,4,0,0,0,2,0,26.933333333333334
Male,25,African-American,14,1,6,1,10,1,171.41666666666666
Female,40,African-American,13,0,0,0,10,1,2591.483333333333
Male,21,Caucasian,0,0,0,0,8,1,99.35
Male,22,African-American,4,1,0,0,7,0,3479.7166666666667
Male,39,Caucasian,2,0,0,0,2,1,119.18333333333334
Male,31,Hispanic,8,2,1,0,9,1,65.95
Male,43,African-American,0,0,0,0,5,1,47.3
Male,22,African-American,2,0,0,0,9,1,147.63333333333333
Male,30,African-American,5,0,0,0,9,1,33.13333333333333
Male,30,Caucasian,4,0,1,0,5,1,19.883333333333333
Male,38,African-American,1,0,0,0,8,0,1197.7833333333333
Male,19,African-American,0,0,0,0,10,0,1085.0333333333333
Male,31,African-American,0,0,0,0,9,0,44.96666666666667
Male,24,African-American,5,0,0,0,6,1,2805.6833333333334
Female,42,Caucasian,5,0,0,0,4,1,148.28333333333333
Male,54,African-American,10,0,0,0,4,1,1.9666666666666666
Female,27,African-American,0,0,0,0,3,0,21.466666666666665
Male,50,Caucasian,5,0,0,0,7,1,121.1
Male,57,Hispanic,2,0,0,0,1,0,47.833333333333336
Male,28,Caucasian,9,0,1,0,4,0,21.3
Male,53,Caucasian,0,0,0,0,1,0,-1.8166666666666667
Male,36,Other,0,0,0,0,1,0,123.16666666666667
Male,56,African-American,22,0,0,0,9,1,1704.2833333333333
Male,46,Hispanic,12,0,0,0,6,1,970.9333333333333
Female,40,Caucasian,4,0,0,0,4,1,50.8
Female,25,African-American,6,0,0,0,7,1,288.18333333333334
Male,69,Other,0,0,0,0,1,0,23.633333333333333
Male,54,Hispanic,5,0,0,0,5,0,2255.15
Male,24,African-American,2,0,0,0,7,0,27.2
Male,31,African-American,15,3,0,1,10,1,113.5
Male,29,African-American,0,0,0,0,2,0,18.2
Male,34,African-American,0,0,0,0,1,1,53.86666666666667
Male,29,Caucasian,0,0,0,0,2,0,20.883333333333333
Male,24,Other,2,0,0,0,8,1,69.66666666666667
Male,28,Caucasian,9,0,0,0,7,0,4698.466666666666
Male,41,Caucasian,13,0,0,0,5,0,3960.266666666667
Male,53,Caucasian,0,0,0,0,7,0,9961.35
Female,49,Caucasian,2,0,0,0,2,0,21.5
Male,37,Other,1,0,0,0,2,0,16.283333333333335
Male,51,Caucasian,2,0,0,0,1,1,1531.6333333333334
Male,39,Caucasian,1,0,0,0,1,0,4.65
Male,30,Caucasian,3,0,0,0,1,0,-0.65
Female,22,African-American,1,0,0,0,5,0,317.4
Male,30,African-American,0,0,0,0,5,0,28.05
Male,53,Caucasian,1,0,0,0,5,1,21.75
Female,33,Other,0,0,0,0,2,0,17.583333333333332
Male,35,African-American,23,0,0,0,8,0,1510.9666666666667
Female,24,African-American,0,0,0,0,3,0,54.6
Male,24,African-American,0,0,0,0,10,1,30.916666666666668
Male,32,African-American,0,0,0,0,9,0,357.68333333333334
Male,21,African-American,0,0,0,0,3,0,24.7
Female,52,Caucasian,6,0,0,0,7,0,799.1833333333333
Male,42,African-American,1,0,0,0,6,1,147.05
Female,45,Other,0,0,0,0,1,0,-3.683333333333333
Male,23,African-American,1,0,0,0,2,0,19.616666666666667
Male,28,African-American,8,0,1,0,6,1,976.2333333333333
Female,30,Other,1,0,0,0,2,0,26.7
Male,21,African-American,0,0,0,0,5,0,4.366666666666666
Male,26,African-American,4,0,0,0,7,1,46.483333333333334
Male,58,Caucasian,10,0,0,0,3,1,5.483333333333333
Male,23,African-American,0,0,0,0,4,1,23.583333333333332
Male,32,Caucasian,0,0,0,0,6,1,430.48333333333335
Male,37,Caucasian,1,0,0,0,2,1,-1.05
Male,66,African-American,5,0,0,0,2,1,16.2
Male,28,African-American,4,0,0,0,10,0,24.75
Male,35,Hispanic,5,0,0,0,2,0,4.8
Male,37,African-American,23,0,0,0,9,1,414.35
Female,28,Caucasian,1,0,0,0,5,0,1127.4833333333333
Male,27,Other,0,0,0,0,4,1,28.233333333333334
Male,23,Caucasian,1,0,0,1,2,0,21.5
Female,66,African-American,11,0,0,0,8,1,139.58333333333334
Female,24,African-American,3,0,0,0,6,0,4.5
Male,26,African-American,8,0,1,0,6,0,973.5666666666667
Male,40,African-American,1,0,0,0,1,0,47.75
Male,35,African-American,7,0,0,0,2,1,27.116666666666667
Male,24,Hispanic,2,0,0,0,8,1,2201.0666666666666
Male,26,Other,1,0,0,0,4,1,54.93333333333333
Male,38,Caucasian,2,0,0,0,4,1,1148.9
Male,51,African-American,12,0,0,0,8,1,3638.7833333333333
Female,33,Caucasian,0,0,0,0,1,0,14.583333333333334
Female,30,Caucasian,0,0,0,0,6,0,93.73333333333333
Male,27,Caucasian,3,2,0,0,3,0,24.75
Female,22,Caucasian,0,0,0,0,3,0,28.6
Male,28,Hispanic,1,0,0,0,7,0,808.0666666666667
Female,38,African-American,8,0,0,0,8,0,21.966666666666665
Male,29,African-American,5,0,0,0,6,0,65.71666666666667
Male,25,African-American,1,0,0,1,8,1,2513.95
Male,32,African-American,1,0,0,0,3,0,0.9833333333333333
Male,48,Other,0,0,0,0,1,0,46.63333333333333
Male,26,African-American,2,0,0,0,8,1,19.666666666666668
Male,34,African-American,2,0,0,0,1,0,15.066666666666666
Male,22,African-American,1,0,0,0,7,0,4855.45
Male,26,African-American,13,0,0,0,10,1,175.26666666666668
Male,26,African-American,4,0,0,0,4,1,1759.4666666666667
Male,22,African-American,8,0,1,0,4,1,942.9833333333333
Male,56,African-American,8,0,0,0,9,0,1919.05
Male,29,African-American,5,0,0,0,6,1,27.116666666666667
Male,33,Other,3,0,0,0,1,0,72.8
Female,39,Caucasian,0,0,0,0,1,0,17.25
Male,31,Caucasian,17,0,0,0,8,1,27.166666666666668
Male,21,Caucasian,1,0,0,0,4,0,21.716666666666665
Male,38,Caucasian,10,0,0,0,8,1,17.533333333333335
Male,25,African-American,2,0,0,0,6,0,23.0
Male,43,African-American,3,0,0,0,1,0,47.1
Male,25,African-American,1,0,0,0,6,1,694.7333333333333
Male,22,Other,2,0,0,1,2,0,1224.9166666666667
Male,52,African-American,4,0,0,0,6,0,2088.866666666667
Female,24,African-American,11,0,0,1,9,1,1850.3833333333334
Male,57,Caucasian,1,0,0,0,4,0,28.95
Male,37,Caucasian,0,0,0,0,1,0,23.716666666666665
Male,31,Hispanic,0,0,0,0,2,0,3.066666666666667
Male,21,African-American,1,1,0,2,10,1,47.766666666666666
Male,29,Hispanic,7,0,0,0,9,1,15.966666666666667
Male,28,Hispanic,10,0,0,0,9,0,694.9833333333333
Male,28,Caucasian,3,0,0,1,3,0,28.883333333333333
Male,54,Caucasian,1,0,0,0,3,1,2407.8333333333335
Male,26,African-American,8,0,0,0,7,1,30.933333333333334
Male,21,Caucasian,2,0,0,0,6,0,15.416666666666666
Male,54,Other,0,0,0,0,1,0,-4.316666666666666
Female,46,African-American,4,0,0,0,6,0,1343.3833333333334
Male,37,Caucasian,3,0,0,0,1,0,20.933333333333334
Female,24,African-American,0,0,0,0,3,0,20.916666666666668
Male,33,African-American,16,0,2,2,9,1,149.63333333333333
Male,38,African-American,10,0,0,1,4,1,247.83333333333334
Male,39,African-American,0,0,0,0,3,0,21.9
Male,49,African-American,2,0,0,0,1,0,121.25
Male,28,Caucasian,4,0,0,0,4,1,92.43333333333334
Male,26,Asian,2,0,0,0,3,1,4792.533333333334
Male,27,African-American,3,0,0,0,8,1,13.233333333333333
Male,56,African-American,28,0,0,0,7,0,1447.6666666666667
Male,27,African-American,1,0,0,0,5,0,2690.2833333333333
Male,22,Caucasian,1,0,1,1,4,1,27.833333333333332
Male,52,Caucasian,16,0,0,0,9,1,265.5833333333333
Female,51,Caucasian,0,0,0,0,1,0,30.633333333333333
Male,39,Caucasian,2,0,0,0,2,1,47.15
Female,27,African-American,1,0,0,0,6,1,384.7
Male,34,Hispanic,0,0,0,0,1,0,22.216666666666665
Male,24,African-American,1,0,0,0,3,1,23.866666666666667
Male,43,African-American,0,0,0,0,1,1,19.333333333333332
Male,32,Hispanic,0,0,0,0,3,0,20.4
Male,32,African-American,11,0,0,0,6,1,30.633333333333333
Male,37,Caucasian,0,0,0,0,1,0,2.6166666666666667
Male,26,Other,1,0,0,0,4,1,54.93333333333333
Male,66,African-American,3,0,0,0,1,0,6.583333333333333
Male,38,African-American,2,0,0,0,7,1,160.23333333333332
Female,32,African-American,0,0,0,0,3,1,27.266666666666666
Male,27,Other,0,0,0,0,4,1,28.233333333333334
Male,52,Caucasian,3,0,0,0,1,0,21.016666666666666
Female,20,African-American,0,0,0,0,6,1,53.3
Male,32,African-American,8,0,0,0,3,1,14.75
Male,47,Caucasian,0,0,0,0,1,0,309.26666666666665
Male,42,Caucasian,0,0,0,0,5,0,2.65
Male,27,African-American,4,0,0,0,8,1,816.0666666666667
Male,41,Caucasian,1,0,0,0,2,1,43.166666666666664
Male,27,Hispanic,1,0,0,0,4,1,77.9
Male,44,Caucasian,8,0,0,0,6,1,48.65
Female,34,African-American,1,0,0,0,9,0,511.55
Male,39,Caucasian,3,0,0,0,4,1,70.33333333333333
Female,21,African-American,0,0,0,0,10,1,792.4666666666667
Female,23,Caucasian,7,0,0,0,9,0,1400.8833333333334
Female,30,African-American,4,0,0,0,3,0,16.066666666666666
Male,26,African-American,7,0,0,1,8,1,75.86666666666666
Male,61,Caucasian,10,0,0,0,6,0,548.7333333333333
Male,27,African-American,5,0,0,0,3,1,77.08333333333333
Male,51,Caucasian,10,0,0,0,7,0,1066.4
Female,30,African-American,0,0,0,0,8,0,-5.316666666666666
Female,36,African-American,4,2,0,0,6,1,44.18333333333333
Male,28,African-American,8,0,0,0,6,1,22.316666666666666
Female,42,African-American,17,3,0,0,10,1,192.43333333333334
Female,48,African-American,0,0,0,0,6,1,232.95
Male,35,African-American,10,0,0,0,4,1,8.433333333333334
Male,40,Caucasian,2,0,0,0,2,0,24.383333333333333
Female,44,Caucasian,0,0,0,0,2,0,16.25
Male,25,African-American,5,0,0,0,7,0,1368.7666666666667
Male,24,Caucasian,1,0,0,1,4,0,49.833333333333336
Male,30,African-American,0,0,0,0,4,1,30.65
Male,28,African-American,10,0,1,0,7,1,5848.266666666666
Male,36,Hispanic,2,1,0,0,2,1,30.233333333333334
Male,22,African-American,11,0,0,0,10,1,0.08333333333333333
Female,29,Caucasian,2,0,0,0,7,1,212.88333333333333
Male,28,African-American,5,0,0,0,7,0,2062.3
Male,30,African-American,0,0,0,0,2,1,22.45
Male,32,African-American,0,0,0,0,6,0,25.3
Female,30,Caucasian,1,0,0,0,6,0,191.21666666666667
Male,25,Caucasian,19,2,12,7,8,0,2082.6666666666665
Male,38,Caucasian,2,0,0,0,1,0,102.65
Male,33,Hispanic,3,0,0,0,1,0,24.4
Female,25,African-American,5,0,0,0,9,1,19.883333333333333
Male,20,African-American,0,0,0,0,3,0,25.566666666666666
Male,25,African-American,6,0,0,0,9,0,52.46666666666667
Male,25,African-American,28,0,0,0,9,1,22.216666666666665
Male,37,Caucasian,1,0,0,0,1,1,15.716666666666667
Male,29,African-American,8,0,0,0,10,0,2102.983333333333
Male,51,African-American,0,0,0,0,4,1,725.4333333333333
Male,26,African-American,0,0,0,0,2,0,342.5833333333333
Female,39,Caucasian,1,0,0,0,4,0,2564.8166666666666
Male,43,Other,2,0,0,0,1,0,32.266666666666666
Male,30,Caucasian,4,0,0,0,4,0,91.95
Male,50,Caucasian,1,0,0,0,6,1,964.2333333333333
Male,19,African-American,1,0,0,0,4,1,95.08333333333333
Female,28,African-American,0,0,0,0,3,0,23.533333333333335
Male,20,African-American,0,0,0,0,5,0,93.11666666666666
Male,31,African-American,3,0,0,0,8,1,477.75
Male,28,Caucasian,2,0,0,0,3,1,51.96666666666667
Female,31,African-American,2,0,0,0,5,1,4227.283333333334
Female,53,African-American,0,0,0,0,5,0,34.13333333333333
Male,26,African-American,0,0,0,0,2,0,53.8
Female,26,Caucasian,0,0,0,0,5,0,30.066666666666666
Male,57,African-American,19,0,0,0,6,0,76.26666666666667
Male,36,African-American,7,1,0,0,8,0,48.03333333333333
Female,44,African-American,1,0,0,0,2,0,312.8833333333333
Male,23,African-American,0,0,0,0,6,1,45.9
Male,43,African-American,19,0,0,0,9,0,509.8666666666667
Male,34,African-American,2,0,0,0,2,0,26.5
Male,23,Caucasian,2,0,0,0,7,1,363.48333333333335
Female,24,African-American,2,0,0,0,4,0,30.016666666666666
Male,22,African-American,2,0,0,0,9,0,269.3666666666667
Male,30,African-American,20,2,0,0,9,1,7610.383333333333
Male,33,African-American,18,0,0,3,9,1,21.35
Male,58,Caucasian,12,0,0,0,2,1,1296.65
Male,21,Caucasian,0,0,0,1,8,0,3434.9
Male,21,African-American,0,0,0,0,8,1,214.85
Male,19,Caucasian,0,0,0,0,8,0,46.666666666666664
Male,20,Caucasian,2,0,0,0,8,0,51.45
Female,36,African-American,3,0,0,0,6,1,4.2
Female,55,African-American,2,0,0,0,1,0,27.183333333333334
Male,27,African-American,11,0,1,0,8,0,115.96666666666667
Male,29,African-American,7,0,0,0,10,1,208.25
Male,22,Hispanic,1,0,0,0,9,0,7274.466666666666
Male,21,African-American,0,0,0,0,7,0,40.86666666666667
Female,36,Caucasian,4,0,0,0,9,1,4038.6
Male,49,African-American,15,0,0,0,7,0,410.51666666666665
Male,26,African-American,2,0,0,0,4,0,91.06666666666666
Female,22,African-American,4,0,0,0,9,0,867.3666666666667
Male,26,Caucasian,0,0,0,0,5,1,41.833333333333336
Male,28,African-American,7,0,2,0,7,1,45.5
Male,27,Caucasian,0,0,0,0,2,0,24.233333333333334
Male,46,Caucasian,2,0,0,0,2,0,1101.4
Female,26,Caucasian,7,0,0,0,6,1,309.3666666666667
Male,50,African-American,0,0,0,0,1,0,23.216666666666665
Male,50,Hispanic,9,0,0,0,5,1,693.9166666666666
Male,22,Caucasian,0,0,0,1,2,1,24.383333333333333
Male,33,Caucasian,3,0,0,0,6,0,28.5
Male,27,African-American,15,0,0,0,10,1,1172.1666666666667
Male,29,Caucasian,8,0,0,0,9,1,1887.3833333333334
Male,21,African-American,2,0,0,11,10,0,30.416666666666668
Male,26,Caucasian,0,0,0,0,2,0,218.23333333333332
Male,56,Caucasian,3,0,0,0,3,0,4.316666666666666
Male,71,Caucasian,2,0,0,0,1,0,113.83333333333333
Male,27,African-American,8,0,0,0,8,1,3.6166666666666667
Male,55,African-American,1,0,0,0,4,0,17.55
Male,34,Caucasian,3,0,0,0,2,0,42.68333333333333
Male,47,Hispanic,3,0,0,0,1,0,7.783333333333333
Female,27,African-American,3,0,0,0,5,0,21.166666666666668
Male,65,Caucasian,6,0,0,0,4,0,1313.5333333333333
Male,20,African-American,0,0,0,2,4,1,26.766666666666666
Male,24,Caucasian,0,0,0,0,4,0,446.3
Male,22,African-American,1,0,0,1,7,1,28.166666666666668
Male,26,African-American,2,0,0,0,4,0,30.55
Male,26,Caucasian,5,0,0,0,4,1,845.0833333333334
Male,32,Caucasian,11,1,0,0,10,1,7553.6
Male,24,African-American,9,0,1,0,9,1,74.53333333333333
Male,37,African-American,7,0,0,0,4,0,569.9
Male,22,African-American,1,0,0,1,7,1,28.166666666666668
Male,47,African-American,17,0,0,0,8,0,6.633333333333334
Female,59,Caucasian,2,0,0,0,3,0,696.9666666666667
Male,30,African-American,2,0,0,0,6,0,18.766666666666666
Male,35,African-American,1,0,0,0,4,0,19.333333333333332
Male,24,African-American,4,0,0,0,9,1,1224.7666666666667
Male,39,Hispanic,1,0,0,0,1,0,2.033333333333333
Female,50,African-American,4,0,0,0,3,0,320.3833333333333
Male,59,African-American,0,0,0,0,1,0,46.43333333333333
Male,29,African-American,0,0,0,0,2,0,24.066666666666666
Male,27,African-American,8,0,0,0,3,1,408.01666666666665
Male,21,Caucasian,1,0,1,0,5,1,143.58333333333334
Male,21,Caucasian,0,0,0,0,4,1,694.4166666666666
Female,39,African-American,1,0,0,0,4,0,337.85
Male,59,African-American,4,0,0,0,2,0,23.3
Female,33,Asian,0,0,0,0,2,0,-10.666666666666666
Male,23,Other,2,0,0,0,7,0,1080.6166666666666
Male,45,African-American,7,0,0,0,1,0,26.3
Female,41,African-American,7,0,0,0,4,1,26.85
Male,41,African-American,18,2,0,0,10,1,815.6166666666667
Female,53,Caucasian,6,0,0,0,5,1,259.75
Male,25,Caucasian,1,0,0,0,1,0,2682.55
Male,40,Caucasian,7,0,0,0,8,0,992.3666666666667
Female,50,Caucasian,7,0,0,0,1,1,190.0
Male,29,African-American,5,0,0,0,3,1,333.21666666666664
Male,44,Caucasian,6,0,0,0,6,1,6480.583333333333
Male,22,African-American,0,0,0,1,8,1,20.533333333333335
Female,29,Caucasian,3,0,0,0,3,0,5.833333333333333
Male,26,African-American,0,0,0,0,1,0,22.2
Male,25,African-American,9,0,0,0,9,1,2033.7333333333333
Male,34,Other,1,0,0,0,2,1,-5.383333333333334
Female,31,Caucasian,2,0,0,2,5,1,29.283333333333335
Male,55,Caucasian,18,0,0,0,2,1,894.4166666666666
Male,20,Caucasian,0,0,0,0,4,0,29.933333333333334
Male,32,Caucasian,0,0,0,0,1,0,5.0
Male,27,African-American,8,0,0,0,3,1,408.01666666666665
Male,28,African-American,2,0,0,0,2,1,3001.766666666667
Male,57,Other,0,0,0,0,1,0,18.55
Male,32,African-American,7,0,1,3,8,1,22.8
Male,22,African-American,2,1,0,0,9,0,8207.566666666668
Male,46,African-American,3,0,0,0,3,1,844.15
Male,28,African-American,9,0,0,0,10,0,166.81666666666666
Male,20,Hispanic,1,0,0,0,10,1,19.616666666666667
Male,34,African-American,3,0,0,0,8,0,103.15
Male,33,Other,0,0,0,0,1,1,2007.5166666666667
Male,53,African-American,1,0,0,0,1,0,27.033333333333335
Male,43,Caucasian,0,0,0,0,2,0,7.05
Male,23,African-American,8,0,0,0,10,1,69.7
Male,23,African-American,1,0,1,0,10,0,91.78333333333333
Female,23,Caucasian,5,0,0,4,5,1,18.133333333333333
Male,45,Caucasian,1,0,0,0,1,0,24.516666666666666
Male,29,African-American,16,0,1,0,10,0,408.28333333333336
Male,21,African-American,1,0,0,0,10,1,2065.4333333333334
Male,51,Caucasian,10,0,0,0,7,0,1066.4
Male,52,Caucasian,1,0,0,0,10,0,790.0333333333333
Male,48,African-American,7,0,0,0,7,1,68.46666666666667
Male,23,African-American,1,0,0,0,2,0,945.1166666666667
Male,24,Caucasian,8,0,0,2,9,1,848.0
Male,24,African-American,3,0,1,0,10,1,18.45
Male,36,Caucasian,11,0,0,0,6,1,52.4
Male,34,Caucasian,2,0,0,0,7,1,19.65
Female,22,Caucasian,1,0,0,1,3,0,5.0
Male,34,African-American,1,0,0,0,7,0,-3.5166666666666666
Female,33,Caucasian,0,0,0,0,6,1,28.016666666666666
Male,22,African-American,0,0,0,0,4,1,124.06666666666666
Male,48,Hispanic,2,0,0,0,1,0,113.98333333333333
Female,42,Caucasian,0,0,0,0,2,1,42.93333333333333
Male,63,African-American,8,0,0,0,6,0,97.18333333333334
Male,36,African-American,16,0,0,0,5,1,5.466666666666667
Male,26,African-American,5,0,0,0,4,0,70.88333333333334
Male,34,African-American,9,3,1,0,7,1,22.216666666666665
Male,38,Caucasian,2,0,0,0,5,1,185.5
Male,52,Caucasian,4,0,0,0,2,0,888.6833333333333
Male,34,Caucasian,13,0,0,0,5,0,797.4666666666667
Male,56,Caucasian,1,0,0,0,2,0,365.93333333333334
Male,27,African-American,5,0,0,0,3,1,77.08333333333333
Male,22,African-American,1,0,0,0,9,1,2479.25
Male,35,Caucasian,6,0,0,0,5,1,41.88333333333333
Male,50,Caucasian,1,0,0,0,1,0,21.5
Male,27,African-American,2,0,0,0,9,1,25.983333333333334
Male,30,African-American,7,0,0,0,3,0,23.233333333333334
Female,35,African-American,13,1,0,0,10,0,3849.133333333333
Male,24,African-American,1,0,0,0,4,1,4.316666666666666
Male,21,Caucasian,1,0,0,0,5,0,23.6
Male,21,Asian,0,0,0,1,6,1,20.85
Male,30,Other,4,0,0,0,9,1,21.333333333333332
Female,35,African-American,9,2,0,0,8,0,4173.0
Male,27,African-American,5,0,0,0,3,1,77.08333333333333
Male,45,Hispanic,6,0,0,0,1,1,5807.133333333333
Male,28,African-American,1,0,0,0,2,0,27.333333333333332
